DateTime,UnixTime,SpacesOccupied
"2013/04/01 01:17",1364779020,10
"2013/04/01 01:17",1364779020,10
"2013/04/01 01:18",1364779080,10
"2013/04/01 01:18",1364779080,10
"2013/04/01 01:19",1364779140,10
"2013/04/01 01:19",1364779140,10
"2013/04/01 01:20",1364779200,10
"2013/04/01 01:20",1364779200,10
"2013/04/01 01:21",1364779260,10
"2013/04/01 01:21",1364779260,10
"2013/04/01 01:22",1364779320,10
"2013/04/01 01:22",1364779320,10
"2013/04/01 01:23",1364779380,10
"2013/04/01 01:23",1364779380,10
"2013/04/01 01:24",1364779440,10
"2013/04/01 01:24",1364779440,10
"2013/04/01 01:25",1364779500,10
"2013/04/01 01:25",1364779500,10
"2013/04/01 01:26",1364779560,10
"2013/04/01 01:26",1364779560,10
"2013/04/01 01:27",1364779620,10
"2013/04/01 01:27",1364779620,10
"2013/04/01 01:28",1364779680,10
"2013/04/01 01:28",1364779680,10
"2013/04/01 01:29",1364779740,10
"2013/04/01 01:29",1364779740,10
"2013/04/01 01:30",1364779800,10
"2013/04/01 01:30",1364779800,10
"2013/04/01 01:31",1364779860,10
"2013/04/01 01:31",1364779860,10
"2013/04/01 01:32",1364779920,10
"2013/04/01 01:32",1364779920,10
"2013/04/01 01:33",1364779980,10
"2013/04/01 01:33",1364779980,10
"2013/04/01 01:34",1364780040,10
"2013/04/01 01:34",1364780040,10
"2013/04/01 01:35",1364780100,10
"2013/04/01 01:35",1364780100,10
"2013/04/01 01:36",1364780160,10
"2013/04/01 01:36",1364780160,10
"2013/04/01 01:37",1364780220,10
"2013/04/01 01:37",1364780220,10
"2013/04/01 01:38",1364780280,10
"2013/04/01 01:38",1364780280,10
"2013/04/01 01:39",1364780340,10
"2013/04/01 01:39",1364780340,10
"2013/04/01 01:40",1364780400,10
"2013/04/01 01:40",1364780400,10
"2013/04/01 01:41",1364780460,10
"2013/04/01 01:41",1364780460,10
"2013/04/01 01:42",1364780520,10
"2013/04/01 01:42",1364780520,10
"2013/04/01 01:43",1364780580,10
"2013/04/01 01:43",1364780580,10
"2013/04/01 01:44",1364780640,10
"2013/04/01 01:44",1364780640,10
"2013/04/01 01:45",1364780700,10
"2013/04/01 01:45",1364780700,10
"2013/04/01 01:46",1364780760,10
"2013/04/01 01:46",1364780760,10
"2013/04/01 01:47",1364780820,10
"2013/04/01 01:47",1364780820,10
"2013/04/01 01:48",1364780880,10
"2013/04/01 01:48",1364780880,10
"2013/04/01 01:49",1364780940,10
"2013/04/01 01:49",1364780940,10
"2013/04/01 01:50",1364781000,10
"2013/04/01 01:50",1364781000,10
"2013/04/01 01:51",1364781060,10
"2013/04/01 01:51",1364781060,10
"2013/04/01 01:52",1364781120,10
"2013/04/01 01:52",1364781120,10
"2013/04/01 01:53",1364781180,10
"2013/04/01 01:53",1364781180,10
"2013/04/01 01:54",1364781240,10
"2013/04/01 01:54",1364781240,10
"2013/04/01 01:55",1364781300,10
"2013/04/01 01:55",1364781300,10
"2013/04/01 01:56",1364781360,10
"2013/04/01 01:56",1364781360,10
"2013/04/01 01:57",1364781420,10
"2013/04/01 01:57",1364781420,10
"2013/04/01 01:58",1364781480,10
"2013/04/01 01:58",1364781480,10
"2013/04/01 01:59",1364781540,10
"2013/04/01 01:59",1364781540,10
"2013/04/01 02:00",1364781600,10
"2013/04/01 02:00",1364781600,10
"2013/04/01 02:01",1364781660,10
"2013/04/01 02:01",1364781660,10
"2013/04/01 02:02",1364781720,10
"2013/04/01 02:02",1364781720,10
"2013/04/01 02:03",1364781780,10
"2013/04/01 02:03",1364781780,10
"2013/04/01 02:04",1364781840,10
"2013/04/01 02:04",1364781840,10
"2013/04/01 02:05",1364781900,10
"2013/04/01 02:05",1364781900,10
"2013/04/01 02:06",1364781960,10
"2013/04/01 02:06",1364781960,10
"2013/04/01 02:07",1364782020,10
"2013/04/01 02:07",1364782020,10
"2013/04/01 02:08",1364782080,10
"2013/04/01 02:08",1364782080,10
"2013/04/01 02:09",1364782140,10
"2013/04/01 02:09",1364782140,10
"2013/04/01 02:10",1364782200,10
"2013/04/01 02:10",1364782200,10
"2013/04/01 02:11",1364782260,10
"2013/04/01 02:11",1364782260,10
"2013/04/01 02:12",1364782320,10
"2013/04/01 02:12",1364782320,10
"2013/04/01 02:13",1364782380,10
"2013/04/01 02:13",1364782380,10
"2013/04/01 02:14",1364782440,10
"2013/04/01 02:14",1364782440,10
"2013/04/01 02:15",1364782500,10
"2013/04/01 02:15",1364782500,10
"2013/04/01 02:16",1364782560,10
"2013/04/01 02:16",1364782560,10
"2013/04/01 02:17",1364782620,10
"2013/04/01 02:17",1364782620,10
"2013/04/01 02:18",1364782680,10
"2013/04/01 02:18",1364782680,10
"2013/04/01 02:19",1364782740,10
"2013/04/01 02:19",1364782740,10
"2013/04/01 02:20",1364782800,10
"2013/04/01 02:20",1364782800,10
"2013/04/01 02:21",1364782860,10
"2013/04/01 02:21",1364782860,10
"2013/04/01 02:22",1364782920,10
"2013/04/01 02:22",1364782920,10
"2013/04/01 02:23",1364782980,10
"2013/04/01 02:23",1364782980,10
"2013/04/01 02:24",1364783040,10
"2013/04/01 02:24",1364783040,10
