DateTime,UnixTime,SpacesOccupied
"2013/04/01 01:17",1364779020,0
"2013/04/01 01:18",1364779080,0
"2013/04/01 01:18",1364779080,0
"2013/04/01 01:19",1364779140,0
"2013/04/01 01:19",1364779140,0
"2013/04/01 01:20",1364779200,0
"2013/04/01 01:20",1364779200,0
"2013/04/01 01:21",1364779260,0
"2013/04/01 01:21",1364779260,0
"2013/04/01 01:22",1364779320,0
"2013/04/01 01:22",1364779320,0
"2013/04/01 01:23",1364779380,0
"2013/04/01 01:23",1364779380,0
"2013/04/01 01:24",1364779440,0
"2013/04/01 01:24",1364779440,0
"2013/04/01 01:25",1364779500,0
"2013/04/01 01:25",1364779500,0
"2013/04/01 01:26",1364779560,0
"2013/04/01 01:26",1364779560,0
"2013/04/01 01:27",1364779620,0
"2013/04/01 01:27",1364779620,0
"2013/04/01 01:28",1364779680,0
"2013/04/01 01:28",1364779680,0
"2013/04/01 01:29",1364779740,0
"2013/04/01 01:29",1364779740,0
"2013/04/01 01:30",1364779800,0
"2013/04/01 01:30",1364779800,0
"2013/04/01 01:31",1364779860,0
"2013/04/01 01:31",1364779860,0
"2013/04/01 01:32",1364779920,0
"2013/04/01 01:32",1364779920,0
"2013/04/01 01:33",1364779980,0
"2013/04/01 01:33",1364779980,0
"2013/04/01 01:34",1364780040,0
"2013/04/01 01:34",1364780040,0
"2013/04/01 01:35",1364780100,0
"2013/04/01 01:35",1364780100,0
"2013/04/01 01:36",1364780160,0
"2013/04/01 01:36",1364780160,0
"2013/04/01 01:37",1364780220,0
"2013/04/01 01:37",1364780220,0
"2013/04/01 01:38",1364780280,0
"2013/04/01 01:38",1364780280,0
"2013/04/01 01:39",1364780340,0
"2013/04/01 01:39",1364780340,0
"2013/04/01 01:40",1364780400,0
"2013/04/01 01:40",1364780400,0
"2013/04/01 01:41",1364780460,0
"2013/04/01 01:41",1364780460,0
"2013/04/01 01:42",1364780520,0
"2013/04/01 01:42",1364780520,0
"2013/04/01 01:43",1364780580,0
"2013/04/01 01:43",1364780580,0
"2013/04/01 01:44",1364780640,0
"2013/04/01 01:44",1364780640,0
"2013/04/01 01:45",1364780700,0
"2013/04/01 01:45",1364780700,0
"2013/04/01 01:46",1364780760,0
"2013/04/01 01:46",1364780760,0
"2013/04/01 01:47",1364780820,0
"2013/04/01 01:47",1364780820,0
"2013/04/01 01:48",1364780880,0
"2013/04/01 01:48",1364780880,0
"2013/04/01 01:49",1364780940,0
"2013/04/01 01:49",1364780940,0
"2013/04/01 01:50",1364781000,0
"2013/04/01 01:50",1364781000,0
"2013/04/01 01:51",1364781060,0
"2013/04/01 01:51",1364781060,0
"2013/04/01 01:52",1364781120,0
"2013/04/01 01:52",1364781120,0
"2013/04/01 01:53",1364781180,0
"2013/04/01 01:53",1364781180,0
"2013/04/01 01:54",1364781240,0
"2013/04/01 01:54",1364781240,0
"2013/04/01 01:55",1364781300,0
"2013/04/01 01:55",1364781300,0
"2013/04/01 01:56",1364781360,0
"2013/04/01 01:56",1364781360,0
"2013/04/01 01:57",1364781420,0
"2013/04/01 01:57",1364781420,0
"2013/04/01 01:58",1364781480,0
"2013/04/01 01:58",1364781480,0
"2013/04/01 01:59",1364781540,0
"2013/04/01 01:59",1364781540,0
"2013/04/01 02:00",1364781600,0
"2013/04/01 02:00",1364781600,0
"2013/04/01 02:01",1364781660,0
"2013/04/01 02:01",1364781660,0
"2013/04/01 02:02",1364781720,0
"2013/04/01 02:02",1364781720,0
"2013/04/01 02:03",1364781780,0
"2013/04/01 02:03",1364781780,0
"2013/04/01 02:04",1364781840,0
"2013/04/01 02:04",1364781840,0
"2013/04/01 02:05",1364781900,0
"2013/04/01 02:05",1364781900,0
"2013/04/01 02:06",1364781960,0
"2013/04/01 02:06",1364781960,0
"2013/04/01 02:07",1364782020,0
"2013/04/01 02:07",1364782020,0
"2013/04/01 02:08",1364782080,0
"2013/04/01 02:08",1364782080,0
"2013/04/01 02:09",1364782140,0
"2013/04/01 02:09",1364782140,0
"2013/04/01 02:10",1364782200,0
"2013/04/01 02:10",1364782200,0
"2013/04/01 02:11",1364782260,0
"2013/04/01 02:11",1364782260,0
"2013/04/01 02:12",1364782320,0
"2013/04/01 02:12",1364782320,0
"2013/04/01 02:13",1364782380,0
"2013/04/01 02:13",1364782380,0
"2013/04/01 02:14",1364782440,0
"2013/04/01 02:14",1364782440,0
"2013/04/01 02:15",1364782500,0
"2013/04/01 02:15",1364782500,0
"2013/04/01 02:16",1364782560,0
"2013/04/01 02:16",1364782560,0
"2013/04/01 02:17",1364782620,0
"2013/04/01 02:17",1364782620,0
"2013/04/01 02:18",1364782680,0
"2013/04/01 02:18",1364782680,0
"2013/04/01 02:19",1364782740,0
"2013/04/01 02:19",1364782740,0
"2013/04/01 02:20",1364782800,0
"2013/04/01 02:20",1364782800,0
"2013/04/01 02:21",1364782860,0
"2013/04/01 02:21",1364782860,0
"2013/04/01 02:22",1364782920,0
"2013/04/01 02:22",1364782920,0
"2013/04/01 02:23",1364782980,0
"2013/04/01 02:23",1364782980,0
"2013/04/01 02:24",1364783040,0
"2013/04/01 02:24",1364783040,0
"2013/04/01 02:25",1364783100,0
"2013/04/01 02:25",1364783100,0
"2013/04/01 02:26",1364783160,0
"2013/04/01 02:26",1364783160,0
"2013/04/01 02:27",1364783220,0
"2013/04/01 02:27",1364783220,0
"2013/04/01 02:28",1364783280,0
"2013/04/01 02:28",1364783280,0
"2013/04/01 02:29",1364783340,0
"2013/04/01 02:29",1364783340,0
"2013/04/01 02:30",1364783400,0
"2013/04/01 02:30",1364783400,0
"2013/04/01 02:31",1364783460,0
"2013/04/01 02:31",1364783460,0
"2013/04/01 02:32",1364783520,0
"2013/04/01 02:32",1364783520,0
"2013/04/01 02:33",1364783580,0
"2013/04/01 02:33",1364783580,0
"2013/04/01 02:34",1364783640,0
"2013/04/01 02:34",1364783640,0
"2013/04/01 02:35",1364783700,0
"2013/04/01 02:35",1364783700,0
"2013/04/01 02:36",1364783760,0
"2013/04/01 02:36",1364783760,0
"2013/04/01 02:37",1364783820,0
"2013/04/01 02:37",1364783820,0
"2013/04/01 02:38",1364783880,0
"2013/04/01 02:38",1364783880,0
"2013/04/01 02:39",1364783940,0
"2013/04/01 02:39",1364783940,0
"2013/04/01 02:40",1364784000,0
"2013/04/01 02:40",1364784000,0
"2013/04/01 02:41",1364784060,0
"2013/04/01 02:41",1364784060,0
"2013/04/01 02:42",1364784120,0
"2013/04/01 02:42",1364784120,0
"2013/04/01 02:43",1364784180,0
"2013/04/01 02:43",1364784180,0
"2013/04/01 02:44",1364784240,0
"2013/04/01 02:44",1364784240,1
"2013/04/01 02:45",1364784300,1
"2013/04/01 02:45",1364784300,1
"2013/04/01 02:46",1364784360,1
"2013/04/01 02:46",1364784360,1
"2013/04/01 02:47",1364784420,1
"2013/04/01 02:47",1364784420,1
"2013/04/01 02:48",1364784480,1
"2013/04/01 02:48",1364784480,1
"2013/04/01 02:49",1364784540,1
"2013/04/01 02:49",1364784540,1
"2013/04/01 02:50",1364784600,1
"2013/04/01 02:50",1364784600,1
"2013/04/01 02:51",1364784660,1
"2013/04/01 02:51",1364784660,1
"2013/04/01 02:52",1364784720,1
"2013/04/01 02:52",1364784720,1
"2013/04/01 02:53",1364784780,1
"2013/04/01 02:53",1364784780,1
"2013/04/01 02:54",1364784840,1
"2013/04/01 02:54",1364784840,1
"2013/04/01 02:55",1364784900,1
"2013/04/01 02:55",1364784900,1
"2013/04/01 02:56",1364784960,1
"2013/04/01 02:56",1364784960,1
"2013/04/01 02:57",1364785020,1
"2013/04/01 02:57",1364785020,1
"2013/04/01 02:58",1364785080,1
"2013/04/01 02:58",1364785080,1
"2013/04/01 02:59",1364785140,1
"2013/04/01 02:59",1364785140,1
"2013/04/01 03:00",1364785200,1
"2013/04/01 03:00",1364785200,1
"2013/04/01 03:01",1364785260,1
"2013/04/01 03:01",1364785260,1
"2013/04/01 03:02",1364785320,1
"2013/04/01 03:02",1364785320,1
"2013/04/01 03:03",1364785380,1
"2013/04/01 03:03",1364785380,1
"2013/04/01 03:04",1364785440,1
"2013/04/01 03:04",1364785440,1
"2013/04/01 03:05",1364785500,1
"2013/04/01 03:05",1364785500,1
"2013/04/01 03:06",1364785560,1
"2013/04/01 03:06",1364785560,1
"2013/04/01 03:07",1364785620,1
"2013/04/01 03:07",1364785620,1
"2013/04/01 03:08",1364785680,1
"2013/04/01 03:08",1364785680,1
"2013/04/01 03:09",1364785740,1
"2013/04/01 03:09",1364785740,1
"2013/04/01 03:10",1364785800,1
"2013/04/01 03:10",1364785800,1
"2013/04/01 03:11",1364785860,1
"2013/04/01 03:11",1364785860,1
"2013/04/01 03:12",1364785920,1
"2013/04/01 03:12",1364785920,1
"2013/04/01 03:13",1364785980,1
"2013/04/01 03:13",1364785980,1
"2013/04/01 03:14",1364786040,1
"2013/04/01 03:14",1364786040,1
"2013/04/01 03:15",1364786100,1
"2013/04/01 03:15",1364786100,1
"2013/04/01 03:16",1364786160,1
"2013/04/01 03:16",1364786160,1
"2013/04/01 03:17",1364786220,1
"2013/04/01 03:17",1364786220,1
"2013/04/01 03:18",1364786280,1
"2013/04/01 03:18",1364786280,1
"2013/04/01 03:19",1364786340,1
"2013/04/01 03:19",1364786340,1
"2013/04/01 03:20",1364786400,1
"2013/04/01 03:20",1364786400,1
"2013/04/01 03:21",1364786460,1
"2013/04/01 03:21",1364786460,1
"2013/04/01 03:22",1364786520,1
"2013/04/01 03:22",1364786520,1
"2013/04/01 03:23",1364786580,0
"2013/04/01 03:23",1364786580,0
"2013/04/01 03:24",1364786640,0
"2013/04/01 03:24",1364786640,0
"2013/04/01 03:25",1364786700,0
"2013/04/01 03:25",1364786700,0
"2013/04/01 03:26",1364786760,0
"2013/04/01 03:26",1364786760,0
"2013/04/01 03:27",1364786820,0
"2013/04/01 03:27",1364786820,0
"2013/04/01 03:28",1364786880,0
"2013/04/01 03:28",1364786880,0
"2013/04/01 03:29",1364786940,0
"2013/04/01 03:29",1364786940,0
"2013/04/01 03:30",1364787000,0
"2013/04/01 03:30",1364787000,0
"2013/04/01 03:31",1364787060,0
"2013/04/01 03:31",1364787060,0
"2013/04/01 03:32",1364787120,0
"2013/04/01 03:32",1364787120,0
"2013/04/01 03:33",1364787180,0
"2013/04/01 03:33",1364787180,0
"2013/04/01 03:34",1364787240,0
"2013/04/01 03:34",1364787240,0
"2013/04/01 03:35",1364787300,0
"2013/04/01 03:35",1364787300,0
"2013/04/01 03:36",1364787360,0
"2013/04/01 03:36",1364787360,0
"2013/04/01 03:37",1364787420,0
"2013/04/01 03:37",1364787420,0
"2013/04/01 03:38",1364787480,0
"2013/04/01 03:38",1364787480,0
"2013/04/01 03:39",1364787540,0
"2013/04/01 03:39",1364787540,0
"2013/04/01 03:40",1364787600,0
"2013/04/01 03:40",1364787600,0
"2013/04/01 03:41",1364787660,0
"2013/04/01 03:41",1364787660,0
"2013/04/01 03:42",1364787720,0
